Hostname,Rule ID,Severity,Result
mstr124,xccdf_org.ssgproject.content_rule_smartcard_configure_crl,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_account_unique_id,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_group_unique_id,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_group_unique_name,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_no_nologin_in_shells,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_account_disable_post_pw_expiration,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_account_temp_expire_date,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_account_unique_name,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_ensure_shadow_group_empty,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_maximum_age_login_defs,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_accounts_minimum_age_login_defs,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_accounts_password_set_max_life_existing,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_accounts_password_set_min_life_existing,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_accounts_password_warn_age_login_defs,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_password_all_shadowed,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_password_last_change_is_in_past,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_password_pam_unix_no_remember,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_password_pam_unix_rounds_password_auth,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_ensure_sudo_group_restricted,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_gid_passwd_group_same,low,pass
mstr124,xccdf_org.ssgproject.content_rule_no_duplicate_uids,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_no_empty_passwords,high,notselected
mstr124,xccdf_org.ssgproject.content_rule_no_empty_passwords_etc_shadow,high,pass
mstr124,xccdf_org.ssgproject.content_rule_no_empty_passwords_unix,high,fail
mstr124,xccdf_org.ssgproject.content_rule_no_forward_files,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_no_netrc_files,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_no_uid_except_zero,high,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_root_gid_zero,high,pass
mstr124,xccdf_org.ssgproject.content_rule_ensure_pam_wheel_group_empty,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_ensure_root_access_controlled,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_groups_no_zero_gid_except_root,high,pass
mstr124,xccdf_org.ssgproject.content_rule_no_invalid_shell_accounts_unlocked,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_no_shelllogin_for_systemaccounts,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_prevent_direct_root_logins,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_use_pam_wheel_group_for_su,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_accounts_max_concurrent_login_sessions,low,notselected
mstr124,xccdf_org.ssgproject.content_rule_accounts_tmout,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_accounts_user_dot_group_ownership,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_user_dot_user_ownership,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_user_interactive_home_directory_exists,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupownership_home_directories,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_ownership_home_directories,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permission_user_bash_history,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permission_user_init_files,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_home_directories,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_root_path_dirs_no_write,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_no_dirs_unowned_by_root,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_root_path_all_dirs,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_root_path_no_dot,unknown,pass
mstr124,xccdf_org.ssgproject.content_rule_accounts_umask_etc_bashrc,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_accounts_umask_etc_login_defs,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_accounts_umask_etc_profile,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_accounts_umask_root,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_package_apparmor-utils_installed,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_package_apparmor_installed,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_all_apparmor_profiles_enforced,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_all_apparmor_profiles_in_enforce_complain_mode,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_apparmor_configured,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_grub2_enable_apparmor,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_file_owner_grub2_cfg,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_grub2_cfg,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_grub2_password,high,fail
mstr124,xccdf_org.ssgproject.content_rule_grub2_uefi_password,high,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_zipl_audit_argument,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_zipl_audit_backlog_limit_argument,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_package_rsyslog_installed,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_service_rsyslog_enabled,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_ensure_rtc_utc_configuration,high,notselected
mstr124,xccdf_org.ssgproject.content_rule_logging_services_active,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_rsyslog_filecreatemode,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_rsyslog_remote_access_monitoring,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_package_systemd-journal-remote_installed,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_service_systemd-journal-upload_enabled,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_service_systemd-journald_enabled,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_dir_groupowner_system_journal,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_dir_owner_system_journal,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_dir_permissions_system_journal,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_journalctl,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_system_journal,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_owner_journalctl,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_owner_system_journal,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_journalctl,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_system_journal,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_journald_compress,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_journald_disable_forward_to_syslog,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_journald_forward_to_syslog,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_journald_storage,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_socket_systemd-journal-remote_disabled,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_systemd_journal_upload_server_tls,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_systemd_journal_upload_url,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_rsyslog_nolisten,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_rsyslog_remote_loghost,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_firewall_single_service_active,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_package_iptables-persistent_installed,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_package_iptables_installed,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_package_iptables-persistent_removed,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_set_ip6tables_default_rule,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_set_ipv6_loopback_traffic,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_set_loopback_traffic,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_ip6tables_rules_for_open_ports,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_iptables_rules_for_open_ports,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_set_iptables_default_rule,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_ra,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_redirects,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_accept_source_route,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_all_forwarding,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_ra,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_redirects,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv6_conf_default_accept_source_route,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_redirects,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_accept_source_route,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_log_martians,unknown,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_rp_filter,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_secure_redirects,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_accept_redirects,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_accept_source_route,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_log_martians,unknown,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_rp_filter,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_secure_redirects,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_icmp_echo_ignore_broadcasts,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_icmp_ignore_bogus_error_responses,unknown,pass
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_tcp_syncookies,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_all_send_redirects,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_conf_default_send_redirects,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_sysctl_net_ipv4_ip_forward,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_package_nftables_installed,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_service_nftables_enabled,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_service_nftables_disabled,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_nftables_ensure_default_deny_policy,medium,notapplicable
mstr124,xccdf_org.ssgproject.content_rule_nftables_rules_permanent,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_set_nftables_base_chain,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_set_nftables_loopback_traffic,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_set_nftables_table,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_package_ufw_installed,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_package_ufw_removed,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_service_ufw_enabled,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_check_ufw_active,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_set_ufw_default_rule,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_set_ufw_loopback_traffic,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_ufw_only_required_services,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_ufw_rate_limit,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_ufw_rules_for_open_ports,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_kernel_module_dccp_disabled,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_kernel_module_rds_disabled,low,notselected
mstr124,xccdf_org.ssgproject.content_rule_kernel_module_sctp_disabled,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_kernel_module_tipc_disabled,low,notselected
mstr124,xccdf_org.ssgproject.content_rule_service_bluetooth_disabled,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_wireless_disable_interfaces,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_only_allow_dod_certs,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_dir_perms_world_writable_sticky_bits,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_unauthorized_world_writable,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_ungroupowned,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_stig,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_no_files_unowned_by_user,medium,notchecked
mstr124,xccdf_org.ssgproject.content_rule_permissions_local_var_log,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_group,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_gshadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_passwd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_shadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_etc_group,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_etc_gshadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_etc_passwd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_etc_security_opasswd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_etc_security_opasswd_old,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_etc_shadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_etc_shells,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_group,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_gshadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_passwd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_shadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_etc_group,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_etc_gshadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_etc_passwd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_etc_security_opasswd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_etc_security_opasswd_old,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_etc_shadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_etc_shells,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_group,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_gshadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_passwd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_shadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_etc_group,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_etc_gshadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_etc_passwd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_etc_security_opasswd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_etc_security_opasswd_old,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_etc_shadow,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_etc_shells,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_auth,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_cloud_init,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_journal,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_lastlog,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_localmessages,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_messages,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_secure,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_syslog,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_waagent,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupowner_var_log_wbtmp,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_apt,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_gdm,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_gdm3,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_groupownerships_var_log_sssd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_auth,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_cloud_init,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_journal,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_lastlog,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_localmessages,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_messages,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_secure,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_syslog,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_waagent,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_owner_var_log_wbtmp,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_ownerships_var_log,medium,fail
mstr124,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_apt,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_gdm,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_gdm3,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_ownerships_var_log_sssd,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log,medium,notselected
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_apt,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_auth,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_cloud-init,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_gdm,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_gdm3,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_lastlog,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_localmessages,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_messages,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_secure,medium,pass
mstr124,xccdf_org.ssgproject.content_rule_file_permissions_var_log_sssd,medium,pass
